date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:29:39	298983/298983	---MCZ	200	added ('OK')	image/jpeg	date:Thu,%2029%20Dec%202022%2011:43:51%20GMT	https://www.estorefactory.com/wp-content/uploads/2022/12/Image-7-1140-x-450.jpg	E:/Dawnloads/estore/www.estorefactory.com/wp-content/uploads/2022/12/Image-7-1140-x-450.jpg	(from https://www.estorefactory.com/blog/top-10-tips-to-successfully-transition-from-q4-to-q1-2023/)
23:29:41	290426/290426	---MCZ	200	added ('OK')	image/jpeg	date:Thu,%2029%20Dec%202022%2011:43:45%20GMT	https://www.estorefactory.com/wp-content/uploads/2022/12/Image-8-1140-x-450.jpg	E:/Dawnloads/estore/www.estorefactory.com/wp-content/uploads/2022/12/Image-8-1140-x-450.jpg	(from https://www.estorefactory.com/blog/top-10-tips-to-successfully-transition-from-q4-to-q1-2023/)
23:29:42	307753/307753	---MCZ	200	added ('OK')	image/jpeg	date:Thu,%2029%20Dec%202022%2011:43:38%20GMT	https://www.estorefactory.com/wp-content/uploads/2022/12/Image-9-1140-x-450.jpg	E:/Dawnloads/estore/www.estorefactory.com/wp-content/uploads/2022/12/Image-9-1140-x-450.jpg	(from https://www.estorefactory.com/blog/top-10-tips-to-successfully-transition-from-q4-to-q1-2023/)
23:29:43	387/387	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Apr%202023%2017:59:42%20GMT	https://www.estorefactory.com/blog/amazon-storefront-answering-most-common-questions/t.src	E:/Dawnloads/estore/www.estorefactory.com/blog/amazon-storefront-answering-most-common-questions/t.src	(from https://www.estorefactory.com/blog/amazon-storefront-answering-most-common-questions/)
23:29:44	178724/178724	---MCZ	200	added ('OK')	image/jpeg	date:Thu,%2029%20Dec%202022%2011:43:30%20GMT	https://www.estorefactory.com/wp-content/uploads/2022/12/Image-10-1140-x-450.jpg	E:/Dawnloads/estore/www.estorefactory.com/wp-content/uploads/2022/12/Image-10-1140-x-450.jpg	(from https://www.estorefactory.com/blog/top-10-tips-to-successfully-transition-from-q4-to-q1-2023/)
23:29:45	36979/36979	---M-Z	410	error ('Gone')	text/html	date:Thu,%2013%20Apr%202023%2017:59:43%20GMT	https://www.estorefactory.com/blog/amazon-storefront-answering-most-common-questions/t.src/	E:/Dawnloads/estore/www.estorefactory.com/blog/amazon-storefront-answering-most-common-questions/t.src/index.html	(from https://www.estorefactory.com/blog/amazon-storefront-answering-most-common-questions/)
23:29:45	105466/105466	---MCZ	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2005:35:37%20GMT	https://www.estorefactory.com/wp-content/uploads/2022/12/1-3.png	E:/Dawnloads/estore/www.estorefactory.com/wp-content/uploads/2022/12/1-3.png	(from https://www.estorefactory.com/blog/amazon-storefront-answering-most-common-questions/)
23:29:46	829/829	---M-Z	200	added ('OK')	application/rss+xml	etag:%22201d06a8770abe4ecf644070cf3b50c9-gzip%22	https://www.estorefactory.com/blog/amazon-storefront-answering-most-common-questions/feed/	E:/Dawnloads/estore/www.estorefactory.com/blog/amazon-storefront-answering-most-common-questions/feed/index.html	(from https://www.estorefactory.com/blog/amazon-storefront-answering-most-common-questions/)
23:29:47	373697/373697	---MCZ	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2005:27:33%20GMT	https://www.estorefactory.com/wp-content/uploads/2022/12/2-1.png	E:/Dawnloads/estore/www.estorefactory.com/wp-content/uploads/2022/12/2-1.png	(from https://www.estorefactory.com/blog/amazon-storefront-answering-most-common-questions/)
23:29:49	188030/188030	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2017:04:22%20GMT	https://www.estorefactory.com/amazon-optimization-agency/	E:/Dawnloads/estore/www.estorefactory.com/amazon-optimization-agency/index.html	(from https://www.estorefactory.com/blog/amazon-storefront-answering-most-common-questions/)
23:29:49	298656/298656	---MCZ	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2005:27:04%20GMT	https://www.estorefactory.com/wp-content/uploads/2022/12/3-2.png	E:/Dawnloads/estore/www.estorefactory.com/wp-content/uploads/2022/12/3-2.png	(from https://www.estorefactory.com/blog/amazon-storefront-answering-most-common-questions/)
23:29:49	201389/201389	---MCZ	200	added ('OK')	image/png	date:Wed,%2028%20Dec%202022%2005:26:49%20GMT	https://www.estorefactory.com/wp-content/uploads/2022/12/4-2.png	E:/Dawnloads/estore/www.estorefactory.com/wp-content/uploads/2022/12/4-2.png	(from https://www.estorefactory.com/blog/amazon-storefront-answering-most-common-questions/)
23:29:50	252568/252568	---MCZ	200	added ('OK')	image/jpeg	date:Wed,%2028%20Dec%202022%2005:27:18%20GMT	https://www.estorefactory.com/wp-content/uploads/2022/12/5-1.jpeg	E:/Dawnloads/estore/www.estorefactory.com/wp-content/uploads/2022/12/5-1.jpg	(from https://www.estorefactory.com/blog/amazon-storefront-answering-most-common-questions/)
23:29:50	387/387	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Apr%202023%2017:59:49%20GMT	https://www.estorefactory.com/blog/top-tips-to-generate-a-bigger-bottom-line-in-2023/t.src	E:/Dawnloads/estore/www.estorefactory.com/blog/top-tips-to-generate-a-bigger-bottom-line-in-2023/t.src	(from https://www.estorefactory.com/blog/top-tips-to-generate-a-bigger-bottom-line-in-2023/)
23:29:51	36979/36979	---M-Z	410	error ('Gone')	text/html	date:Thu,%2013%20Apr%202023%2017:59:50%20GMT	https://www.estorefactory.com/blog/top-tips-to-generate-a-bigger-bottom-line-in-2023/t.src/	E:/Dawnloads/estore/www.estorefactory.com/blog/top-tips-to-generate-a-bigger-bottom-line-in-2023/t.src/index.html	(from https://www.estorefactory.com/blog/top-tips-to-generate-a-bigger-bottom-line-in-2023/)
23:29:51	130051/130051	---MCZ	200	added ('OK')	image/jpeg	date:Fri,%2002%20Dec%202022%2006:24:33%20GMT	https://www.estorefactory.com/wp-content/uploads/2022/12/image-1.jpg	E:/Dawnloads/estore/www.estorefactory.com/wp-content/uploads/2022/12/image-1.jpg	(from https://www.estorefactory.com/blog/top-tips-to-generate-a-bigger-bottom-line-in-2023/)
23:29:53	828/828	---M-Z	200	added ('OK')	application/rss+xml	etag:%22201d06a8770abe4ecf644070cf3b50c9-gzip%22	https://www.estorefactory.com/blog/top-tips-to-generate-a-bigger-bottom-line-in-2023/feed/	E:/Dawnloads/estore/www.estorefactory.com/blog/top-tips-to-generate-a-bigger-bottom-line-in-2023/feed/index.html	(from https://www.estorefactory.com/blog/top-tips-to-generate-a-bigger-bottom-line-in-2023/)
23:29:53	143791/143791	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:32:22%20GMT	https://www.estorefactory.com/blog/amazon-manage-your-customer-engagement-tool-how-to-use-make-the-most-of-it/	E:/Dawnloads/estore/www.estorefactory.com/blog/amazon-manage-your-customer-engagement-tool-how-to-use-make-the-most-of-it/index.html	(from https://www.estorefactory.com/blog/top-tips-to-generate-a-bigger-bottom-line-in-2023/)
23:29:54	109904/109904	---MCZ	200	added ('OK')	image/jpeg	date:Fri,%2002%20Dec%202022%2006:24:37%20GMT	https://www.estorefactory.com/wp-content/uploads/2022/12/image-2-1.jpg	E:/Dawnloads/estore/www.estorefactory.com/wp-content/uploads/2022/12/image-2-1.jpg	(from https://www.estorefactory.com/blog/top-tips-to-generate-a-bigger-bottom-line-in-2023/)
23:29:54	264757/264757	---MCZ	200	added ('OK')	image/jpeg	date:Fri,%2002%20Dec%202022%2006:24:42%20GMT	https://www.estorefactory.com/wp-content/uploads/2022/12/image-3.jpg	E:/Dawnloads/estore/www.estorefactory.com/wp-content/uploads/2022/12/image-3.jpg	(from https://www.estorefactory.com/blog/top-tips-to-generate-a-bigger-bottom-line-in-2023/)
23:29:54	49530/49530	---M-Z	200	added ('OK')	image/png	date:Fri,%2002%20Dec%202022%2006:24:24%20GMT	https://www.estorefactory.com/wp-content/uploads/2022/12/5-1.png	E:/Dawnloads/estore/www.estorefactory.com/wp-content/uploads/2022/12/5-1.png	(from https://www.estorefactory.com/blog/top-tips-to-generate-a-bigger-bottom-line-in-2023/)
23:29:54	98198/98198	---MCZ	200	added ('OK')	image/jpeg	date:Fri,%2002%20Dec%202022%2006:24:49%20GMT	https://www.estorefactory.com/wp-content/uploads/2022/12/image-6.jpg	E:/Dawnloads/estore/www.estorefactory.com/wp-content/uploads/2022/12/image-6.jpg	(from https://www.estorefactory.com/blog/top-tips-to-generate-a-bigger-bottom-line-in-2023/)
23:29:56	217034/217034	---MCZ	200	added ('OK')	image/jpeg	date:Fri,%2002%20Dec%202022%2006:24:46%20GMT	https://www.estorefactory.com/wp-content/uploads/2022/12/image-4.jpg	E:/Dawnloads/estore/www.estorefactory.com/wp-content/uploads/2022/12/image-4.jpg	(from https://www.estorefactory.com/blog/top-tips-to-generate-a-bigger-bottom-line-in-2023/)
23:29:56	92553/92553	---MCZ	200	added ('OK')	image/jpeg	date:Fri,%2002%20Dec%202022%2006:24:54%20GMT	https://www.estorefactory.com/wp-content/uploads/2022/12/image-7.jpg	E:/Dawnloads/estore/www.estorefactory.com/wp-content/uploads/2022/12/image-7.jpg	(from https://www.estorefactory.com/blog/top-tips-to-generate-a-bigger-bottom-line-in-2023/)
23:29:57	213040/213040	---MCZ	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2017:59:54%20GMT	https://www.estorefactory.com/product/premium-a-page-design/	E:/Dawnloads/estore/www.estorefactory.com/product/premium-a-page-design/index.html	(from https://www.estorefactory.com/blog/top-tips-to-generate-a-bigger-bottom-line-in-2023/)
23:29:58	129769/129769	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2017:59:56%20GMT	https://www.estorefactory.com/blog/five-white-hat-tricks-to-get-reviews-on-amazon/	E:/Dawnloads/estore/www.estorefactory.com/blog/five-white-hat-tricks-to-get-reviews-on-amazon/index.html	(from https://www.estorefactory.com/blog/top-tips-to-generate-a-bigger-bottom-line-in-2023/)
23:29:58	94201/94201	---MCZ	200	added ('OK')	image/jpeg	date:Fri,%2002%20Dec%202022%2006:24:57%20GMT	https://www.estorefactory.com/wp-content/uploads/2022/12/image-8.jpg	E:/Dawnloads/estore/www.estorefactory.com/wp-content/uploads/2022/12/image-8.jpg	(from https://www.estorefactory.com/blog/top-tips-to-generate-a-bigger-bottom-line-in-2023/)
23:29:58	381/381	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Apr%202023%2017:59:57%20GMT	https://www.estorefactory.com/blog/amazon-seller-conferences-to-attend-in-2023/t.src	E:/Dawnloads/estore/www.estorefactory.com/blog/amazon-seller-conferences-to-attend-in-2023/t.src	(from https://www.estorefactory.com/blog/amazon-seller-conferences-to-attend-in-2023/)
23:30:00	36973/36973	---M-Z	410	error ('Gone')	text/html	date:Thu,%2013%20Apr%202023%2017:59:58%20GMT	https://www.estorefactory.com/blog/amazon-seller-conferences-to-attend-in-2023/t.src/	E:/Dawnloads/estore/www.estorefactory.com/blog/amazon-seller-conferences-to-attend-in-2023/t.src/index.html	(from https://www.estorefactory.com/blog/amazon-seller-conferences-to-attend-in-2023/)
23:30:00	810/810	---M-Z	200	added ('OK')	application/rss+xml	etag:%22201d06a8770abe4ecf644070cf3b50c9-gzip%22	https://www.estorefactory.com/blog/amazon-seller-conferences-to-attend-in-2023/feed/	E:/Dawnloads/estore/www.estorefactory.com/blog/amazon-seller-conferences-to-attend-in-2023/feed/index.html	(from https://www.estorefactory.com/blog/amazon-seller-conferences-to-attend-in-2023/)
23:30:01	320840/320840	---MCZ	200	added ('OK')	image/png	date:Fri,%2002%20Dec%202022%2005:12:38%20GMT	https://www.estorefactory.com/wp-content/uploads/2022/12/2.png	E:/Dawnloads/estore/www.estorefactory.com/wp-content/uploads/2022/12/2.png	(from https://www.estorefactory.com/blog/amazon-seller-conferences-to-attend-in-2023/)
23:30:02	594683/594683	---MCZ	200	added ('OK')	image/png	date:Fri,%2002%20Dec%202022%2005:12:28%20GMT	https://www.estorefactory.com/wp-content/uploads/2022/12/1-1.png	E:/Dawnloads/estore/www.estorefactory.com/wp-content/uploads/2022/12/1-1.png	(from https://www.estorefactory.com/blog/amazon-seller-conferences-to-attend-in-2023/)
23:30:16	546401/546401	---MCZ	200	added ('OK')	image/png	date:Fri,%2002%20Dec%202022%2005:13:10%20GMT	https://www.estorefactory.com/wp-content/uploads/2022/12/5.png	E:/Dawnloads/estore/www.estorefactory.com/wp-content/uploads/2022/12/5.png	(from https://www.estorefactory.com/blog/amazon-seller-conferences-to-attend-in-2023/)
23:30:18	534128/534128	---MCZ	200	added ('OK')	image/png	date:Fri,%2002%20Dec%202022%2005:12:48%20GMT	https://www.estorefactory.com/wp-content/uploads/2022/12/3-1.png	E:/Dawnloads/estore/www.estorefactory.com/wp-content/uploads/2022/12/3-1.png	(from https://www.estorefactory.com/blog/amazon-seller-conferences-to-attend-in-2023/)
23:30:18	480210/480210	---MCZ	200	added ('OK')	image/png	date:Fri,%2002%20Dec%202022%2005:12:59%20GMT	https://www.estorefactory.com/wp-content/uploads/2022/12/4-1.png	E:/Dawnloads/estore/www.estorefactory.com/wp-content/uploads/2022/12/4-1.png	(from https://www.estorefactory.com/blog/amazon-seller-conferences-to-attend-in-2023/)
23:30:18	477501/477501	---MCZ	200	added ('OK')	image/png	date:Fri,%2002%20Dec%202022%2005:13:20%20GMT	https://www.estorefactory.com/wp-content/uploads/2022/12/6.png	E:/Dawnloads/estore/www.estorefactory.com/wp-content/uploads/2022/12/6.png	(from https://www.estorefactory.com/blog/amazon-seller-conferences-to-attend-in-2023/)
23:30:25	849284/849284	---MCZ	200	added ('OK')	image/png	date:Fri,%2002%20Dec%202022%2005:13:31%20GMT	https://www.estorefactory.com/wp-content/uploads/2022/12/7.png	E:/Dawnloads/estore/www.estorefactory.com/wp-content/uploads/2022/12/7.png	(from https://www.estorefactory.com/blog/amazon-seller-conferences-to-attend-in-2023/)
23:30:28	598834/598834	---MCZ	200	added ('OK')	image/png	date:Fri,%2002%20Dec%202022%2005:13:42%20GMT	https://www.estorefactory.com/wp-content/uploads/2022/12/8.png	E:/Dawnloads/estore/www.estorefactory.com/wp-content/uploads/2022/12/8.png	(from https://www.estorefactory.com/blog/amazon-seller-conferences-to-attend-in-2023/)
23:30:28	186265/186265	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2018:00:26%20GMT	https://www.estorefactory.com/ppc-consultant/	E:/Dawnloads/estore/www.estorefactory.com/ppc-consultant/index.html	(from https://www.estorefactory.com/blog/amazon-seller-conferences-to-attend-in-2023/)
23:30:35	1105270/1105270	---MCZ	200	added ('OK')	image/png	date:Fri,%2002%20Dec%202022%2005:13:52%20GMT	https://www.estorefactory.com/wp-content/uploads/2022/12/9	E:/Dawnloads/estore/www.estorefactory.com/wp-content/uploads/2022/12/9.png	(from https://www.estorefactory.com/blog/amazon-seller-conferences-to-attend-in-2023/)
23:30:35	383/383	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Apr%202023%2018:00:34%20GMT	https://www.estorefactory.com/blog/how-to-optimize-amazon-backend-fields-in-2023/t.src	E:/Dawnloads/estore/www.estorefactory.com/blog/how-to-optimize-amazon-backend-fields-in-2023/t.2cb.delayed	(from https://www.estorefactory.com/blog/how-to-optimize-amazon-backend-fields-in-2023/)
23:30:37	36975/36975	---M-Z	410	error ('Gone')	text/html	date:Thu,%2013%20Apr%202023%2018:00:35%20GMT	https://www.estorefactory.com/blog/how-to-optimize-amazon-backend-fields-in-2023/t.src/	E:/Dawnloads/estore/www.estorefactory.com/blog/how-to-optimize-amazon-backend-fields-in-2023/t.src/index.html	(from https://www.estorefactory.com/blog/how-to-optimize-amazon-backend-fields-in-2023/)
23:30:37	539490/539490	---MCZ	200	added ('OK')	image/png	date:Fri,%2002%20Dec%202022%2005:14:04%20GMT	https://www.estorefactory.com/wp-content/uploads/2022/12/10.png	E:/Dawnloads/estore/www.estorefactory.com/wp-content/uploads/2022/12/10.png	(from https://www.estorefactory.com/blog/amazon-seller-conferences-to-attend-in-2023/)
23:30:38	18096/18096	---M-Z	200	added ('OK')	image/png	date:Fri,%2002%20Dec%202022%2004:31:22%20GMT	https://www.estorefactory.com/wp-content/uploads/2022/12/1.png	E:/Dawnloads/estore/www.estorefactory.com/wp-content/uploads/2022/12/1.png	(from https://www.estorefactory.com/blog/how-to-optimize-amazon-backend-fields-in-2023/)
23:30:38	816/816	---M-Z	200	added ('OK')	application/rss+xml	etag:%22201d06a8770abe4ecf644070cf3b50c9-gzip%22	https://www.estorefactory.com/blog/how-to-optimize-amazon-backend-fields-in-2023/feed/	E:/Dawnloads/estore/www.estorefactory.com/blog/how-to-optimize-amazon-backend-fields-in-2023/feed/index.html	(from https://www.estorefactory.com/blog/how-to-optimize-amazon-backend-fields-in-2023/)
23:30:39	100080/100080	---MCZ	200	added ('OK')	image/jpeg	date:Fri,%2002%20Dec%202022%2004:31:47%20GMT	https://www.estorefactory.com/wp-content/uploads/2022/12/image-2.jpg	E:/Dawnloads/estore/www.estorefactory.com/wp-content/uploads/2022/12/image-2.jpg	(from https://www.estorefactory.com/blog/how-to-optimize-amazon-backend-fields-in-2023/)
23:30:39	13832/13832	---M-Z	200	added ('OK')	image/png	date:Fri,%2002%20Dec%202022%2004:31:35%20GMT	https://www.estorefactory.com/wp-content/uploads/2022/12/4.png	E:/Dawnloads/estore/www.estorefactory.com/wp-content/uploads/2022/12/4.png	(from https://www.estorefactory.com/blog/how-to-optimize-amazon-backend-fields-in-2023/)
23:30:39	150210/150210	---MCZ	200	added ('OK')	image/png	date:Fri,%2002%20Dec%202022%2004:31:26%20GMT	https://www.estorefactory.com/wp-content/uploads/2022/12/3.png	E:/Dawnloads/estore/www.estorefactory.com/wp-content/uploads/2022/12/3.png	(from https://www.estorefactory.com/blog/how-to-optimize-amazon-backend-fields-in-2023/)
23:30:39	62133/62133	---M-Z	200	added ('OK')	image/jpeg	date:Fri,%2002%20Dec%202022%2004:31:39%20GMT	https://www.estorefactory.com/wp-content/uploads/2022/12/5.jpeg	E:/Dawnloads/estore/www.estorefactory.com/wp-content/uploads/2022/12/5.jpg	(from https://www.estorefactory.com/blog/how-to-optimize-amazon-backend-fields-in-2023/)
23:30:40	344/344	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Apr%202023%2018:00:39%20GMT	https://www.estorefactory.com/blog/page/2/t.src	E:/Dawnloads/estore/www.estorefactory.com/blog/page/2/t.src	(from https://www.estorefactory.com/blog/page/2/)
23:30:42	189472/189472	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2018:00:40%20GMT	https://www.estorefactory.com/amazon-keyword-research/	E:/Dawnloads/estore/www.estorefactory.com/amazon-keyword-research/index.html	(from https://www.estorefactory.com/blog/how-to-optimize-amazon-backend-fields-in-2023/)
23:30:43	150075/150075	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2018:00:40%20GMT	https://www.estorefactory.com/blog/amazon-seo-crash-course-a-step-by-step-guide/	E:/Dawnloads/estore/www.estorefactory.com/blog/amazon-seo-crash-course-a-step-by-step-guide/index.html	(from https://www.estorefactory.com/blog/how-to-optimize-amazon-backend-fields-in-2023/)
23:30:43	36936/36936	---M-Z	410	error ('Gone')	text/html	date:Thu,%2013%20Apr%202023%2018:00:40%20GMT	https://www.estorefactory.com/blog/page/2/t.src/	E:/Dawnloads/estore/www.estorefactory.com/blog/page/2/t.src/index.html	(from https://www.estorefactory.com/blog/page/2/)
23:30:43	124823/124823	---MCZ	200	added ('OK')	image/jpeg	date:Fri,%2018%20Nov%202022%2016:44:05%20GMT	https://www.estorefactory.com/wp-content/uploads/2022/11/Feature-Image-2.jpg	E:/Dawnloads/estore/www.estorefactory.com/wp-content/uploads/2022/11/Feature-Image-2.jpg	(from https://www.estorefactory.com/blog/page/2/)
23:30:44	133976/133976	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2018:00:43%20GMT	https://www.estorefactory.com/blog/amazon-buy-with-prime-everything-you-need-to-know/	E:/Dawnloads/estore/www.estorefactory.com/blog/amazon-buy-with-prime-everything-you-need-to-know/index.html	(from https://www.estorefactory.com/blog/page/2/)
23:30:44	188019/188019	---MCZ	200	added ('OK')	image/jpeg	date:Fri,%2011%20Nov%202022%2012:44:33%20GMT	https://www.estorefactory.com/wp-content/uploads/2022/11/Feature-Image-1.jpg	E:/Dawnloads/estore/www.estorefactory.com/wp-content/uploads/2022/11/Feature-Image-1.jpg	(from https://www.estorefactory.com/blog/page/2/)
23:30:45	219851/219851	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2008:24:19%20GMT	https://www.estorefactory.com/wp-content/uploads/2022/11/Feature-Image.jpg	E:/Dawnloads/estore/www.estorefactory.com/wp-content/uploads/2022/11/Feature-Image.jpg	(from https://www.estorefactory.com/blog/page/2/)
23:30:46	150198/150198	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2018:00:44%20GMT	https://www.estorefactory.com/blog/recession-proof-your-amazon-business-with-these-actionable-tips/	E:/Dawnloads/estore/www.estorefactory.com/blog/recession-proof-your-amazon-business-with-these-actionable-tips/index.html	(from https://www.estorefactory.com/blog/page/2/)
23:30:46	139050/139050	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2018:00:45%20GMT	https://www.estorefactory.com/blog/amazon-dsp-101-everything-sellers-need-to-know/	E:/Dawnloads/estore/www.estorefactory.com/blog/amazon-dsp-101-everything-sellers-need-to-know/index.html	(from https://www.estorefactory.com/blog/page/2/)
23:30:48	143310/143310	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2018:00:46%20GMT	https://www.estorefactory.com/blog/q4-pitfalls-amazon-sellers-can-avoid-in-2022/	E:/Dawnloads/estore/www.estorefactory.com/blog/q4-pitfalls-amazon-sellers-can-avoid-in-2022/index.html	(from https://www.estorefactory.com/blog/page/2/)
23:30:49	151659/151659	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2018:00:47%20GMT	https://www.estorefactory.com/blog/amazon-ppc-tips-for-the-holidays/	E:/Dawnloads/estore/www.estorefactory.com/blog/amazon-ppc-tips-for-the-holidays/index.html	(from https://www.estorefactory.com/blog/page/2/)
23:30:52	145209/145209	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2018:00:50%20GMT	https://www.estorefactory.com/blog/how-can-amazon-sellers-dress-up-their-creatives-for-the-holidays/	E:/Dawnloads/estore/www.estorefactory.com/blog/how-can-amazon-sellers-dress-up-their-creatives-for-the-holidays/index.html	(from https://www.estorefactory.com/blog/page/2/)
23:30:52	872901/872901	---MCZ	200	added ('OK')	image/png	date:Mon,%2031%20Oct%202022%2006:57:25%20GMT	https://www.estorefactory.com/wp-content/uploads/2022/10/Feature-Image-1.png	E:/Dawnloads/estore/www.estorefactory.com/wp-content/uploads/2022/10/Feature-Image-1.png	(from https://www.estorefactory.com/blog/page/2/)
23:30:52	468788/468788	---MCZ	200	added ('OK')	image/jpeg	date:Wed,%2012%20Oct%202022%2006:42:44%20GMT	https://www.estorefactory.com/wp-content/uploads/2022/10/Feature-Image-1.jpg	E:/Dawnloads/estore/www.estorefactory.com/wp-content/uploads/2022/10/Feature-Image-1.jpg	(from https://www.estorefactory.com/blog/page/2/)
23:30:54	134864/134864	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2018:00:53%20GMT	https://www.estorefactory.com/blog/how-do-i-get-enhanced-brand-content-on-amazon/	E:/Dawnloads/estore/www.estorefactory.com/blog/how-do-i-get-enhanced-brand-content-on-amazon/index.html	(from https://www.estorefactory.com/blog/page/2/)
23:30:57	147413/147413	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2018:00:55%20GMT	https://www.estorefactory.com/blog/q4-inventory-planning-guide-for-amazon-sellers/	E:/Dawnloads/estore/www.estorefactory.com/blog/q4-inventory-planning-guide-for-amazon-sellers/index.html	(from https://www.estorefactory.com/blog/page/2/)
23:30:57	363026/363026	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202022%2006:22:58%20GMT	https://www.estorefactory.com/wp-content/uploads/2022/10/11-2.jpg	E:/Dawnloads/estore/www.estorefactory.com/wp-content/uploads/2022/10/11-2.jpg	(from https://www.estorefactory.com/blog/page/2/)
23:30:57	1227310/1227310	---MCZ	200	added ('OK')	image/png	date:Fri,%2021%20Oct%202022%2015:05:25%20GMT	https://www.estorefactory.com/wp-content/uploads/2022/10/Feature-Image.png	E:/Dawnloads/estore/www.estorefactory.com/wp-content/uploads/2022/10/Feature-Image.png	(from https://www.estorefactory.com/blog/page/2/)
23:30:58	428464/428464	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2003%20Oct%202022%2012:57:43%20GMT	https://www.estorefactory.com/wp-content/uploads/2022/10/Feature-image.jpg	E:/Dawnloads/estore/www.estorefactory.com/wp-content/uploads/2022/10/Feature-image.jpg	(from https://www.estorefactory.com/blog/page/2/)
23:31:01	555025/555025	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2026%20Sep%202022%2011:53:04%20GMT	https://www.estorefactory.com/wp-content/uploads/2022/09/Feature-image-1140-x-641.jpg	E:/Dawnloads/estore/www.estorefactory.com/wp-content/uploads/2022/09/Feature-image-1140-x-641.jpg	(from https://www.estorefactory.com/blog/page/2/)
23:31:01	132424/132424	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2018:00:59%20GMT	https://www.estorefactory.com/blog/understanding-asin-matrix-a-unique-approach-to-optimizing-ppc-campaigns/	E:/Dawnloads/estore/www.estorefactory.com/blog/understanding-asin-matrix-a-unique-approach-to-optimizing-ppc-campaigns/index.html	(from https://www.estorefactory.com/blog/page/2/)
23:31:02	149828/149828	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2018:01:00%20GMT	https://www.estorefactory.com/blog/amazon-q4-selling-tips-to-capitalize-on-the-holiday-shopping-spree/	E:/Dawnloads/estore/www.estorefactory.com/blog/amazon-q4-selling-tips-to-capitalize-on-the-holiday-shopping-spree/index.html	(from https://www.estorefactory.com/blog/page/2/)
23:31:05	152710/152710	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2018:01:03%20GMT	https://www.estorefactory.com/blog/10-weeks-to-go-for-the-bfcm-weekend-heres-what-amazon-sellers-should-do/	E:/Dawnloads/estore/www.estorefactory.com/blog/10-weeks-to-go-for-the-bfcm-weekend-heres-what-amazon-sellers-should-do/index.html	(from https://www.estorefactory.com/blog/page/2/)
23:31:07	125820/125820	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2016:08:29%20GMT	https://www.estorefactory.com/blog/page/4/	E:/Dawnloads/estore/www.estorefactory.com/blog/page/4/index.html	(from https://www.estorefactory.com/blog/page/2/)
23:31:07	188311/188311	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2010%20Sep%202022%2011:37:21%20GMT	https://www.estorefactory.com/wp-content/uploads/2022/09/Feature-Image-1.jpg	E:/Dawnloads/estore/www.estorefactory.com/wp-content/uploads/2022/09/Feature-Image-1.jpg	(from https://www.estorefactory.com/blog/page/2/)
23:31:07	654815/654815	---MCZ	200	added ('OK')	image/png	date:Fri,%2016%20Sep%202022%2016:30:59%20GMT	https://www.estorefactory.com/wp-content/uploads/2022/09/F.png	E:/Dawnloads/estore/www.estorefactory.com/wp-content/uploads/2022/09/F.png	(from https://www.estorefactory.com/blog/page/2/)
